s_str,t_str,st_samestr,s_stem,t_stem,st_samestem,s_pos,t_pos,st_precede,st_follow,class
splitted,split,0,splitted,split,0,NN,NN,1,1,typo-spelling
splitted,split,0,splitted,split,0,NN,NN,1,1,typo-spelling
in,at,0,in,at,0,IN,IN,1,0,bigrammar-prep
', become more complicated',?,0,', become more complicate',?,0,'PPC VBN JJR PPR',?,0,0,unaligned
of,for,0,of,for,0,IN,IN,1,1,bigrammar-prep
details,detail,0,detail,detail,1,NNS,NN,1,1,bigrammar-nnum
evarage,average,0,evarage,average,0,NN,JJ,1,1,typo-spelling
reported,'reported as',0,report,'report as',0,VBN,'VBD POS',0,1,para-freeword
percent,?,0,percent,?,0,NN,?,0,0,unaligned
selected,selecting,0,select,select,1,JJ,NN,1,1,bigrammar-vtense
'they inconsistency','the inconsistencies',0,'they inconsistency','the inconsistency',0,'PRP POS','DET POS',1,0,para-freeword
?,',',0,?,',',0,?,PPR,0,0,unaligned
of,for,0,of,for,0,IN,IN,1,1,bigrammar-prep
of,on,0,of,on,0,IN,IN,1,0,bigrammar-prep
?,',',0,?,',',0,?,PPR,0,0,unaligned
to,for,0,to,for,0,TO,IN,1,1,bigrammar-prep
splitted,split,0,splitted,split,0,NN,NN,1,1,bigrammar-vtense
sequence,sequences,0,sequence,sequence,1,NN,NNS,1,0,bigrammar-nnum
'of which ,','a total of',0,'of which ,','a total of',0,'IN WDT PPR','DET JJ POS',0,0,para-freeword
', a long with',',',0,', a long with',',',0,'PPC DET RB POS',PPR,1,1,para-freeword
which,'that are',0,which,'that be',0,WDT,'IN POS',1,1,para-freeword
splitted,split,0,splitted,split,0,NN,NN,1,1,bigrammar-vtense
of,?,0,of,?,0,IN,?,0,0,unaligned
of,for,0,of,for,0,IN,IN,1,1,bigrammar-prep
'in particular',particularly,0,'in particular',particularly,0,'IN PPR',RB,1,1,bigrammar-wform
?,by,0,?,by,0,?,IN,0,0,mogrammar-prep
of,for,0,of,for,0,IN,IN,1,1,bigrammar-prep
splitted,split,0,splitted,split,0,NN,NN,1,1,bigrammar-vtense
'sometimes combined',combined,0,'sometimes combine',combine,0,'RB PPR',JJ,1,1,para-freeword
inconsistency,inconsistencies,0,inconsistency,inconsistency,1,NN,NNS,1,1,bigrammar-nnum
presents,present,0,present,present,1,NNS,JJ,1,1,bigrammar-inter
First,?,0,First,?,0,NNP,?,0,0,unaligned
',',?,0,',',?,0,PPR,?,0,0,unaligned
'. Then','and then ,',0,'. Then','and then ,',0,'SYM PPR','CC RB PPR',1,1,para-freeword
'Note that',?,0,'Note that',?,0,'NN POS',?,0,0,unaligned
splitted,split,0,splitted,split,0,NN,NN,1,1,typo-spelling
?,that,0,?,that,0,?,IN,0,0,bigrammar-others
?,',',0,?,',',0,?,PPR,0,0,bigrammar-others
to,'to in order',0,to,'to in order',0,TO,'TO IN POS',1,1,para-freeword
splitted,split,0,splitted,split,0,NN,NN,1,1,typo-spelling
?,By,0,?,By,0,?,IN,0,0,mogrammar-prep
?,'( )',0,?,'( )',0,?,'LRB PPS',0,0,unaligned
inconsistency,inconsistencies,0,inconsistency,inconsistency,1,NN,NNS,1,1,bigrammar-nnum
percentage,percentages,0,percentage,percentage,1,NN,NNS,1,0,bigrammar-nnum
hyphen,hyphens,0,hyphen,hyphen,1,NN,NNS,1,0,bigrammar-nnum
?,By,0,?,By,0,?,IN,0,0,mogrammar-prep
?,'( ) ( )',0,?,'( ) ( )',0,?,'LRB RRB LRB PPS',0,0,unaligned
splitted,split,0,splitted,split,0,NN,NN,1,1,typo-spelling
the,a,0,the,a,0,DET,DET,1,1,bigrammar-det
as,'to be',0,as,'to be',0,IN,'TO PPR',1,1,bigrammar-prep
a,?,0,a,?,0,DET,?,0,0,unaligned
?,',',0,?,',',0,?,PPR,0,0,unaligned
?,',',0,?,',',0,?,PPR,0,0,unaligned
'in between',in-between,0,'in between',in-between,0,'IN POS',JJ,1,1,typo-spelling
'It does matter higher-levels','Higher-levels is significant ,',0,'It do matter higher-levels','Higher-levels be significant ,',0,'PRP VBZ NN PPR','JJ VBZ JJ PPR',1,0,para-freeword
it,'it that',0,it,'it that',0,PRP,'PRP POS',1,1,para-freeword
probably,?,0,probably,?,0,RB,?,0,0,unaligned
hypen,hyphen,0,hypen,hyphen,0,NN,NN,1,0,typo-spelling
proved,proven,0,prove,prove,1,VBN,JJ,1,1,typo-spelling
in,for,0,in,for,0,IN,IN,1,1,bigrammar-prep
splitted,split,0,splitted,split,0,NN,NN,1,1,typo-spelling
?,',',0,?,',',0,?,PPR,0,0,bigrammar-others
of,for,0,of,for,0,IN,IN,1,1,bigrammar-prep
'Except for','With the exception of',0,'Except for','With the exception of',0,'IN POS','IN DET NN POS',1,1,para-freeword
?,of,0,?,of,0,?,IN,0,0,mogrammar-prep
'gave higher performance','performed better',0,'give higher performance','perform good',0,'VBD JJR POS','VBN PPR',1,1,para-freeword
inconsistency,inconsistencies,0,inconsistency,inconsistency,1,NN,NNS,1,1,bigrammar-nnum
?,of,0,?,of,0,?,IN,0,0,mogrammar-prep
does,did,0,do,do,1,VBZ,VBD,1,1,bigrammar-vtense
clasifier,classifier,0,clasifier,classifier,0,NN,NN,1,1,typo-spelling
treebank,Treebank,0,treebank,Treebank,0,NN,NNP,1,1,typo-spelling
representing,'that represent',0,represent,'that represent',0,VBG,'IN PPR',1,1,bigrammar-wform
'spe cial',special,0,'spe cial',special,0,'NN POS',JJ,1,1,typo-spelling
of,?,0,of,?,0,IN,?,0,0,mogrammar-prep
comparing,comparison,0,compare,comparison,0,VBG,NN,0,1,bigrammar-wform
?,',',0,?,',',0,?,PPR,0,0,unaligned
?,in,0,?,in,0,?,IN,0,0,mogrammar-prep
publicly,'publicly that is',0,publicly,'publicly that be',0,RB,'RB IN PPR',1,1,para-freeword
'redundancy elimination','eliminating redundancy',0,'redundancy elimination','eliminate redundancy',0,'NN POS','VBG POS',1,1,para-colocation
determination,determining,0,determination,determine,0,NN,VBG,1,0,bigrammar-wform
of,?,0,of,?,0,IN,?,0,0,unaligned
failed,fail,0,fail,fail,1,VBN,VB,1,0,bigrammar-vtense
representation,representing,0,representation,represent,0,NN,VBG,0,0,bigrammar-wform
reported,'reported also',0,report,'report also',0,VBN,'VBD PPR',1,1,para-freeword
'needs these','need this',0,'need these','need this',0,'VBZ POS','NN POS',1,1,bigrammar-nnum
to,?,0,to,?,0,TO,?,0,0,unaligned
?,through,0,?,through,0,?,IN,0,0,mogrammar-prep
in,with,0,in,with,0,IN,IN,1,1,bigrammar-prep
determination,determining,0,determination,determine,0,NN,VBG,1,0,bigrammar-wform
being,'to be',0,be,'to be',0,VBG,'TO PPR',1,1,bigrammar-wform
'are included',included,0,'be include',include,0,'VBP PPR',VBN,1,1,para-passact
reduce,reduces,0,reduce,reduce,1,VB,VBZ,1,1,bigrammar-inter
the,a,0,the,a,0,DET,DET,1,1,bigrammar-det
the,an,0,the,an,0,DET,DET,1,1,bigrammar-det
is,'would be',0,be,'would be',0,VBZ,'MD PPR',1,1,bigrammar-vtense
consumes,'would consume',0,consume,'would consume',0,NNS,'MD PPR',1,1,bigrammar-vtense
that,which,0,that,which,0,IN,WDT,1,0,bigrammar-others
decrease,'decrease would',0,decrease,'decrease would',0,NN,'NN PPR',0,1,bigrammar-vtense
for,in,0,for,in,0,IN,IN,1,1,bigrammar-prep
concatenate,concatenates,0,concatenate,concatenate,1,NN,NNS,1,0,bigrammar-inter
of,for,0,of,for,0,IN,IN,1,1,bigrammar-prep
of,for,0,of,for,0,IN,IN,1,1,bigrammar-prep
into,in,0,into,in,0,IN,IN,1,1,bigrammar-prep
length,lengths,0,length,length,1,NN,NNS,1,1,bigrammar-nnum
pattern,patterns,0,pattern,pattern,1,NN,NNS,1,1,bigrammar-nnum
assume,assuming,0,assume,assume,1,VB,VBG,1,1,bigrammar-wform
are,is,0,be,be,1,VBP,VBZ,1,1,bigrammar-inter
part,parts,0,part,part,1,NN,NNS,1,1,bigrammar-nnum
segment,segments,0,segment,segment,1,NN,NNS,1,0,bigrammar-nnum
'it conveys','they convey',0,'it convey','they convey',0,'PRP PPR','PRP PPR',1,0,bigrammar-inter
?,'of the',0,?,'of the',0,?,'IN POS',0,0,unaligned
doing,?,0,do,?,0,VBG,?,0,0,unaligned
the,a,0,the,a,0,DET,DET,1,1,bigrammar-det
it,they,0,it,they,0,PRP,PRP,1,1,bigrammar-nnum
cut,cuts,0,cut,cut,1,NN,NNS,1,1,bigrammar-others
?,to,0,?,to,0,?,TO,0,0,mogrammar-prep
blocks,block,0,block,block,1,NNS,NN,1,1,bigrammar-nnum
are,is,0,be,be,1,VBP,VBZ,1,1,bigrammar-inter
a,the,0,a,the,0,DET,DET,1,1,bigrammar-det
cut,cuts,0,cut,cut,1,NN,NNS,1,1,bigrammar-nnum
?,of,0,?,of,0,?,IN,0,0,mogrammar-prep
a,the,0,a,the,0,DET,DET,1,1,bigrammar-det
from,of,0,from,of,0,IN,IN,1,1,bigrammar-prep
with,of,0,with,of,0,IN,IN,1,1,bigrammar-prep
A,The,0,A,The,0,DET,DET,1,1,bigrammar-det
a,the,0,a,the,0,DET,DET,0,0,bigrammar-det
with,of,0,with,of,0,IN,IN,1,1,bigrammar-prep
a,the,0,a,the,0,DET,DET,0,1,bigrammar-det
sub-shot,sub-shots,0,sub-shot,sub-shots,0,JJ,JJ,1,0,bigrammar-nnum
is,are,0,be,be,1,VBZ,VBP,0,1,bigrammar-inter
a,the,0,a,the,0,DET,DET,1,1,bigrammar-det
boards,board,0,board,board,1,NNS,NN,1,1,bigrammar-nnum
are,were,0,be,be,1,VBP,VBD,1,1,bigrammar-vtense
a,the,0,a,the,0,DET,DET,1,1,bigrammar-det
between,from,0,between,from,0,IN,IN,1,1,bigrammar-prep
of,?,0,of,?,0,IN,?,0,0,mogrammar-prep
generate,'generated the',0,generate,'generate the',0,VB,'VBD POS',1,1,bigrammar-wform
of,?,0,of,?,0,IN,?,0,0,mogrammar-prep
?,of,0,?,of,0,?,IN,0,0,mogrammar-prep
of,?,0,of,?,0,IN,?,0,0,mogrammar-prep
From,With,0,From,With,0,IN,IN,1,1,bigrammar-prep
with,at,0,with,at,0,IN,IN,1,1,bigrammar-prep
skewness,skew,0,skewness,skew,0,NNS,NN,1,1,bigrammar-wform
'remove reduce','have removed reduced',0,'remove reduce','have remove reduce',0,'VB PPR','VB VBN PPR',0,0,bigrammar-vtense
video,videos,0,video,video,1,NN,NNS,1,1,bigrammar-others
of,?,0,of,?,0,IN,?,0,0,mogrammar-prep
?,as,0,?,as,0,?,IN,0,0,mogrammar-prep
Forth,Fourth,0,Forth,Fourth,0,RB,JJ,1,1,typo-spelling
0th,0,0,0th,0,0,NNP,CD,1,1,typo-spelling
a,the,0,a,the,0,DET,DET,1,1,bigrammar-det
a,the,0,a,the,0,DET,DET,0,0,bigrammar-det
which,that,0,which,that,0,WDT,IN,1,1,bigrammar-others
2,two,0,2,two,0,CD,CD,1,1,typo-spelling
of,?,0,of,?,0,IN,?,0,0,mogrammar-prep
with,on,0,with,on,0,IN,IN,1,1,bigrammar-prep
of,from,0,of,from,0,IN,IN,1,0,bigrammar-prep
'system NII-2',NII-2system,0,'system NII-2',NII-2system,0,'NN POS',JJ,1,1,para-colocation
'a score in',?,0,'a score in',?,0,'DET NN POS',?,0,0,unaligned
duplications,duplication,0,duplication,duplication,1,NNS,NN,0,1,bigrammar-nnum
of,in,0,of,in,0,IN,IN,1,1,bigrammar-prep
simple,simpler,0,simple,simple,1,JJ,JJR,1,1,typo-spelling
'system NII-2',NII-2system,0,'system NII-2',NII-2system,0,'NN POS',JJ,1,1,para-colocation
result,results,0,result,result,1,NN,NNS,1,1,bigrammar-nnum
toward,towards,0,toward,towards,0,IN,IN,0,1,bigrammar-prep
result,results,0,result,result,1,NN,NNS,1,0,bigrammar-nnum
is,are,0,be,be,1,VBZ,VBP,0,1,bigrammar-inter
video,videos,0,video,video,1,NN,NNS,1,1,bigrammar-nnum
on,?,0,on,?,0,IN,?,0,0,mogrammar-prep
high,highest,0,high,high,1,JJ,JJS,0,1,bigrammar-wform
2,two,0,2,two,0,CD,CD,1,1,typo-spelling
?,of,0,?,of,0,?,IN,0,0,mogrammar-prep
unmatured,immature,0,unmatured,immature,0,NN,NN,1,1,typo-spelling
the,this,0,the,this,0,DET,DET,1,1,bigrammar-det
'\'personX\'','\'person-X\'',0,\personX\,\person-X\,0,NN,NN,1,1,typo-spelling
'\'non-personX\'','\'non-person-X\'',0,\non-personX\,\non-person-X\,0,NN,NN,1,0,typo-spelling
?,in,0,?,in,0,?,IN,0,0,mogrammar-prep
outliers,outlier,0,outlier,outlier,1,NNS,NN,1,1,bigrammar-nnum
caption,captions,0,caption,caption,1,NN,NNS,1,1,bigrammar-nnum
outperforms,outperforming,0,outperform,outperform,1,VBZ,VBG,1,1,bigrammar-wform
growing,growth,0,grow,growth,0,VBG,NN,1,1,bigrammar-wform
the,A,0,the,A,0,DET,DET,0,1,bigrammar-det
'to search',searching,0,'to search',search,0,'TO POS',VBG,1,0,bigrammar-wform
?,for,0,?,for,0,?,IN,0,0,mogrammar-prep
of,?,0,of,?,0,IN,?,0,0,mogrammar-prep
text,texts,0,text,text,1,NN,NNS,0,1,bigrammar-nnum
clue,clues,0,clue,clue,1,NN,NNS,1,0,bigrammar-nnum
that,which,0,that,which,0,IN,WDT,0,0,bigrammar-others
The,This,0,The,This,0,DET,DET,1,1,bigrammar-det
outliers,outlier,0,outlier,outlier,1,NNS,NN,1,1,bigrammar-nnum
on,at,0,on,at,0,IN,IN,1,1,bigrammar-prep
the,A,0,the,A,0,DET,DET,0,1,bigrammar-det
the,this,0,the,this,0,DET,DET,1,1,bigrammar-det
personX,person-X,0,personX,person-X,0,NN,JJ,1,1,typo-spelling
non-personX,non-person-X,0,non-personX,non-person-X,0,JJ,JJ,1,1,typo-spelling
?,in,0,?,in,0,?,IN,0,0,mogrammar-prep
relevant,relevancy,0,relevant,relevancy,0,JJ,NN,1,1,bigrammar-wform
'a method',methods,0,'a method',method,0,'DET POS',NNS,0,1,bigrammar-nnum
SVM,SVMs,0,SVM,SVMs,0,NNP,NNP,1,0,bigrammar-nnum
'correlation based',correlation-based,0,'correlation base',correlation-based,0,'NN PPR',JJ,1,1,typo-spelling
?,of,0,?,of,0,?,IN,0,0,mogrammar-prep
outliers,outlier,0,outlier,outlier,1,NNS,NN,1,1,bigrammar-nnum
?,of,0,?,of,0,?,IN,0,0,mogrammar-prep
personA,person-A,0,personA,person-A,0,NN,JJ,0,1,typo-spelling
personB,person-B,0,personB,person-B,0,NN,JJ,1,1,typo-spelling
in,to,0,in,to,0,IN,TO,1,1,bigrammar-prep
in,by,0,in,by,0,IN,IN,0,0,bigrammar-prep
'based graph',graph-based,0,'base graph',graph-based,0,'VBN POS',JJ,0,1,typo-spelling
By,?,0,By,?,0,IN,?,0,0,mogrammar-prep
are,is,0,be,be,1,VBP,VBZ,1,1,bigrammar-inter
introduce,introduces,0,introduce,introduce,1,VB,VBZ,0,0,bigrammar-inter
outliers,outlier,0,outlier,outlier,1,NNS,NN,1,1,bigrammar-nnum
outliers,outlier,0,outlier,outlier,1,NNS,NN,1,1,bigrammar-nnum
a,an,0,a,an,0,DET,DET,1,1,bigrammar-det
score,scores,0,score,score,1,NN,NNS,1,1,bigrammar-nnum
from,?,0,from,?,0,IN,?,0,0,mogrammar-prep
from,?,0,from,?,0,IN,?,0,0,mogrammar-prep
details,detail,0,detail,detail,1,NNS,NN,1,1,bigrammar-nnum
'described is',described,0,'describe be',describe,0,'VBD PPR',VBN,1,1,para-passact
use,used,0,use,use,1,NN,VBN,1,1,bigrammar-vtense
outliers,outlier,0,outlier,outlier,1,NNS,NN,1,1,bigrammar-nnum
from,?,0,from,?,0,IN,?,0,0,mogrammar-prep
'person \MATH',person-\MATH,0,'person \MATH',person-\MATH,0,'NN POS',NN,1,1,typo-spelling
'person \MATH',person-\MATH,0,'person \MATH',person-\MATH,0,'NN POS',NN,1,1,typo-spelling
to,?,0,to,?,0,TO,?,0,0,mogrammar-prep
outliers,outlier,0,outlier,outlier,1,NNS,NN,1,1,bigrammar-nnum
outliers,outlier,0,outlier,outlier,1,NNS,NN,1,1,bigrammar-nnum
outliers,outlier,0,outlier,outlier,1,NNS,NN,1,0,bigrammar-nnum
outliers,outlier,0,outlier,outlier,1,NNS,NN,1,0,bigrammar-nnum
'factor based',factor-based,0,'factor base',factor-based,0,'NN PPR',JJ,0,1,typo-spelling
outliers,outlier,0,outlier,outlier,1,NNS,NN,1,1,bigrammar-nnum
?,from,0,?,from,0,?,IN,0,0,mogrammar-prep
The,This,0,The,This,0,DET,DET,1,0,bigrammar-det
outliers,outlier,0,outlier,outlier,1,NNS,NN,0,1,bigrammar-nnum
performance,performances,0,performance,performance,1,NN,NNS,1,1,bigrammar-nnum
outliers,outlier,0,outlier,outlier,1,NNS,NN,1,1,bigrammar-nnum
of,to,0,of,to,0,IN,TO,1,1,bigrammar-prep
?,of,0,?,of,0,?,IN,0,0,mogrammar-prep
?,of,0,?,of,0,?,IN,0,0,mogrammar-prep
consists,consisted,0,consist,consist,1,VBZ,VBN,1,1,bigrammar-vtense
'are detected','were detected',0,'be detect','be detect',1,'VBP PPR','VBD PPR',1,1,bigrammar-vtense
'are extracted','were extracted',0,'be extract','be extract',1,'VBP PPR','VBD PPR',1,1,bigrammar-vtense
are,were,0,be,be,1,VBP,VBD,1,1,bigrammar-vtense
are,were,0,be,be,1,VBP,VBD,1,1,bigrammar-vtense
retrieved,retrieved,1,retrieve,retrieve,1,VBN,VBN,0,1,bigrammar-vtense
are,were,0,be,be,1,VBP,VBD,1,1,bigrammar-vtense
is,was,0,be,be,1,VBZ,VBD,1,1,bigrammar-vtense
bestfit,best-fit,0,bestfit,best-fit,0,NN,JJ,1,1,typo-spelling
'text based',text-based,0,'text base',text-based,0,'NN PPR',JJ,1,1,typo-spelling
The,A,0,The,A,0,DET,DET,0,1,bigrammar-det
'are retained','was retained',0,'be retain','be retain',1,'VBP PPR','VBD PPR',1,1,bigrammar-vtense
calculate,calculated,0,calculate,calculate,1,VB,JJ,1,1,bigrammar-vtense
that,which,0,that,which,0,IN,WDT,0,1,bigrammar-others
outliers,outlier,0,outlier,outlier,1,NNS,NN,0,1,bigrammar-nnum
'are sorted','were sorted',0,'be sort','be sort',1,'VBP PPR','VBD PPR',1,1,bigrammar-vtense
indicates,indicated,0,indicate,indicate,1,VBZ,JJ,1,1,bigrammar-vtense
outperforms,outperformed,0,outperform,outperform,1,VBZ,VBN,1,1,bigrammar-vtense
performs,performed,0,perform,perform,1,VBZ,VBN,1,1,bigrammar-vtense
are,were,0,be,be,1,VBP,VBD,1,1,bigrammar-vtense
kernel,kernels,0,kernel,kernel,1,NN,NNS,1,1,bigrammar-nnum
'are used','were used',0,'be use','be use',1,'VBP PPR','VBD PPR',1,1,bigrammar-vtense
'are used','were used',0,'be use','be use',1,'VBP PPR','VBD PPR',1,1,bigrammar-vtense
'generated are','generated were',0,'generate be','generate be',1,'VBD POS','VBD PPR',1,1,bigrammar-vtense
amd,and,0,amd,and,0,NN,CC,1,1,typo-spelling
classifiers,?,0,classifier,?,0,NNS,?,0,0,duplicate
5,five,0,5,five,0,CD,CD,1,1,typo-spelling
'is improved',improved,0,'be improve',improve,0,'VBZ PPR',JJ,1,1,para-passact
5,five,0,5,five,0,CD,CD,0,1,typo-spelling
'does change','did change',0,'do change','do change',1,'VBZ POS','VBD POS',1,0,bigrammar-vtense
5,five,0,5,five,0,CD,CD,1,1,typo-spelling
outperforms,outperformed,0,outperform,outperform,1,VBZ,VBN,1,1,bigrammar-vtense
outliers,outlier,0,outlier,outlier,1,NNS,NN,1,1,bigrammar-nnum
Figure,Figures,0,Figure,Figures,0,NNP,NNS,1,1,bigrammar-nnum
produces,produced,0,produce,produce,1,VBZ,VBN,1,1,bigrammar-vtense
'are put','were put',0,'be put','be put',1,'VBP POS','VBD POS',1,0,bigrammar-vtense
on,at,0,on,at,0,IN,IN,1,1,bigrammar-prep
present,presented,0,present,present,1,JJ,VBN,1,1,bigrammar-vtense
?,for,0,?,for,0,?,IN,0,0,mogrammar-prep
select,selected,0,select,select,1,JJ,JJ,1,1,bigrammar-vtense
'is used','was used',0,'be use','be use',1,'VBZ PPR','VBD PPR',1,1,bigrammar-vtense
are,were,0,be,be,1,VBP,VBD,1,1,bigrammar-vtense
classified,classifiers,0,classify,classifier,0,JJ,NNS,1,1,typo-spelling
by,from,0,by,from,0,IN,IN,1,1,bigrammar-prep
are,were,0,be,be,1,VBP,VBD,1,1,bigrammar-vtense
propose,proposed,0,propose,propose,1,VB,JJ,1,0,bigrammar-vtense
'to use',using,0,'to use',use,0,'TO POS',VBG,0,0,bigrammar-wform
outliers,outlier,0,outlier,outlier,1,NNS,NN,1,1,bigrammar-nnum
show,showed,0,show,show,1,NN,VBD,1,0,bigrammar-vtense
attracts,'has attracted',0,attract,'have attract',0,VBZ,'VBZ PPR',1,0,bigrammar-vtense
',',?,0,',',?,0,PPR,?,0,0,unaligned
?,',',0,?,',',0,?,PPR,0,0,unaligned
?,in,0,?,in,0,?,IN,0,0,mogrammar-prep
appearance,appearances,0,appearance,appearance,1,NN,NNS,1,0,bigrammar-nnum
a,?,0,a,?,0,DET,?,0,0,unaligned
?,for,0,?,for,0,?,IN,0,0,mogrammar-prep
application,applications,0,application,application,1,NN,NNS,1,1,bigrammar-nnum
of,?,0,of,?,0,IN,?,0,0,mogrammar-prep
background,backgrounds,0,background,background,1,NN,NNS,1,1,bigrammar-nnum
fast,faster,0,fast,fast,1,RB,RBR,1,1,bigrammar-wform
one,a,0,one,a,0,CD,DET,1,0,bigrammar-det
containing,contain,0,contain,contain,1,VBG,VB,1,0,bigrammar-wform
is,are,0,be,be,1,VBZ,VBP,1,1,bigrammar-inter
which,that,0,which,that,0,WDT,IN,1,0,bigrammar-others
'is trained','has been trained',0,'be train','have be train',0,'VBZ PPR','VBZ VBN PPR',0,0,bigrammar-vtense
the,?,0,the,?,0,DET,?,0,0,unaligned
them,?,0,them,?,0,PRP,?,0,0,unaligned
?,',',0,?,',',0,?,PPR,0,0,unaligned
at,in,0,at,in,0,IN,IN,1,1,bigrammar-prep
in,with,0,in,with,0,IN,IN,1,1,bigrammar-prep
consists,consist,0,consist,consist,1,VBZ,VB,1,1,bigrammar-inter
sample,samples,0,sample,sample,1,NN,NNS,1,1,bigrammar-nnum
sample,samples,0,sample,sample,1,NN,NNS,1,1,bigrammar-nnum
in,from,0,in,from,0,IN,IN,1,1,bigrammar-prep
?,in,0,?,in,0,?,IN,0,0,mogrammar-prep
degree,degrees,0,degree,degree,1,NN,NNS,1,1,bigrammar-nnum
'90%',90,0,'90%',90,0,POS,CD,1,1,typo-spelling
are,is,0,be,be,1,VBP,VBZ,1,1,bigrammar-inter
million,millions,0,million,million,1,CD,NNS,1,0,bigrammar-nnum
?,of,0,?,of,0,?,IN,0,0,mogrammar-prep
the,an,0,the,an,0,DET,DET,1,1,bigrammar-det
?,',',0,?,',',0,?,PPR,0,0,unaligned
etc.hich,'etc. which',0,etc.hich,'etc. which',0,NN,'PP POS',1,1,typo-spelling
which,that,0,which,that,0,WDT,IN,1,1,bigrammar-others
Figure,Fig.,0,Figure,Fig.,0,NNP,PP,1,1,typo-spelling
analyses,analyzes,0,analyse,analyze,0,NNS,NNS,1,0,typo-spelling
on,for,0,on,for,0,IN,IN,1,1,bigrammar-prep
pose,poses,0,pose,pose,1,VB,VBZ,1,1,bigrammar-others
of,for,0,of,for,0,IN,IN,1,1,bigrammar-prep
?,in,0,?,in,0,?,IN,0,0,mogrammar-prep
a,the,0,a,the,0,DET,DET,1,1,bigrammar-det
the,their,0,the,their,0,DET,PRPS,1,1,bigrammar-det
the,the,1,the,the,1,DET,DET,1,1,bigrammar-det
the,the,1,the,the,1,DET,DET,1,0,bigrammar-det
al,al.,0,al,al.,0,NN,PP,1,1,typo-spelling
with,to,0,with,to,0,IN,TO,1,0,bigrammar-prep
each,?,0,each,?,0,DET,?,0,0,unaligned
video,videos,0,video,video,1,NN,NNS,1,1,bigrammar-nnum
with,to,0,with,to,0,IN,TO,1,1,bigrammar-prep
the,a,0,the,a,0,DET,DET,1,1,bigrammar-det
quantities,'quantity a',0,quantity,'quantity a',0,NNS,'NN POS',1,1,bigrammar-nnum
applications,application,0,application,application,1,NNS,NN,0,0,bigrammar-nnum
illumination,illuminations,0,illumination,illumination,1,NN,NNS,1,1,bigrammar-nnum
expression,expressions,0,expression,expression,1,NN,NNS,1,1,bigrammar-nnum
scale,scales,0,scale,scale,1,NN,NNS,1,1,bigrammar-nnum
pose,poses,0,pose,pose,1,VB,VBZ,1,1,bigrammar-nnum
motion,motions,0,motion,motion,1,NN,NNS,1,1,bigrammar-nnum
are,is,0,be,be,1,VBP,VBZ,1,1,bigrammar-inter
varies,vary,0,vary,vary,1,VBZ,VB,1,1,bigrammar-nnum
variation,variations,0,variation,variation,1,NN,NNS,1,1,bigrammar-nnum
disappearance,disappearances,0,disappearance,disappearance,1,NN,NNS,1,1,bigrammar-nnum
part,parts,0,part,part,1,NN,NNS,1,1,bigrammar-nnum
face,faces,0,face,face,1,NN,NNS,0,1,bigrammar-nnum
variation,variations,0,variation,variation,1,NN,NNS,0,0,bigrammar-nnum
of,?,0,of,?,0,IN,?,0,0,mogrammar-prep
change,changes,0,change,change,1,NN,NNS,1,1,bigrammar-nnum
the,a,0,the,a,0,DET,DET,1,1,bigrammar-det
are,is,0,be,be,1,VBP,VBZ,1,1,bigrammar-inter
the,a,0,the,a,0,DET,DET,1,1,bigrammar-det
analyses,analyzes,0,analyse,analyze,0,NNS,NNS,1,1,typo-spelling
that,which,0,that,which,0,IN,WDT,0,1,bigrammar-others
'procedure a',procedures,0,'procedure a',procedure,0,'NN POS',NNS,0,1,bigrammar-nnum
Figure,Fig.,0,Figure,Fig.,0,NNP,PP,1,1,typo-spelling
as,for,0,as,for,0,IN,IN,1,1,bigrammar-prep
process,processes,0,process,process,1,NN,NNS,1,1,bigrammar-nnum
of,with,0,of,with,0,IN,IN,1,1,bigrammar-prep
in,on,0,in,on,0,IN,IN,1,1,bigrammar-prep
detector,detectors,0,detector,detector,1,NN,NNS,1,1,bigrammar-nnum
al,al.,0,al,al.,0,NN,PP,1,1,typo-spelling
the,a,0,the,a,0,DET,DET,1,1,bigrammar-det
