s_str,t_str,st_samestr,s_stem,t_stem,st_samestem,s_pos,t_pos,st_precede,st_follow,class
includes,?,0,include,?,0,VBZ,?,0,0,Rloc
the,?,0,the,?,0,DET,?,0,0,Rloc
ageing,ageing,1,age,age,1,VBG,VBG,1,0,Mec
still,?,0,still,?,0,RB,?,0,0,Rloc
contribution,ns,0,contribution,n,0,NN,NNS,1,1,Npos
some,?,0,some,?,0,DET,?,0,0,Rloc
the,?,0,the,?,0,DET,?,0,0,Rloc
that,?,0,that,?,0,IN,?,0,0,Rloc
the,?,0,the,?,0,DET,?,0,0,Rloc
the,?,0,the,?,0,DET,?,0,0,Rloc
society,population,0,society,population,0,NN,NN,1,1,Vt
on,on,1,on,on,1,IN,IN,1,0,Pref
and,and,1,and,and,1,CC,CC,1,0,Pref
education,?,0,education,?,0,NN,?,0,0,Rloc
translates,?,0,translate,?,0,NNS,?,0,0,Rloc
healthcare,healthcare,1,healthcare,healthcare,1,NN,NN,1,0,SVA
a,?,0,a,?,0,DET,?,0,0,Rloc
produces,?,0,produce,?,0,VBZ,?,0,0,Rloc
their,its,0,their,it,0,PRPS,PRPS,1,1,Pref
their,its,0,their,it,0,PRPS,PRPS,1,1,Pref
a,?,0,a,?,0,DET,?,0,0,Rloc
understand,understand,1,understand,understand,1,VB,VB,1,0,Pref
benefit,benefit,1,benefit,benefit,1,NN,NN,1,0,Pref
surpass,surpassing,0,surpass,surpass,1,VB,VBG,1,1,Vt
envisage,es,0,envisage,es,0,NN,NNS,1,1,SVA
),),1,),),1,RRB,RRB,1,1,SVA
Sept,Sept,1,Sept,Sept,1,NNP,NNP,1,1,SVA
youthful,youthful,1,youthful,youthful,1,JJ,JJ,1,1,Spar
old,old,1,old,old,1,JJ,JJ,1,1,Spar
there,there,1,there,there,1,RB,RB,1,0,SVA
',',',',1,',',',',1,PPR,PPR,1,0,Mec
Excess,Excessive,0,Excess,Excessive,0,JJ,JJ,1,1,Wform
so,?,0,so,?,0,RB,?,0,0,Rloc
players,payers,0,player,payer,0,NNS,NNS,1,0,Mec
turn,become,0,turn,become,0,NN,VBN,1,1,Vt
that,these,0,that,these,0,IN,DET,1,0,ArtOrDet
to,?,0,to,?,0,TO,?,0,0,Rloc
casted,cast,0,cast,cast,1,NN,NN,1,1,Vt
protect,protect,1,protect,protect,1,VB,VB,1,0,ArtOrDet
the,the,1,the,the,1,DET,DET,1,0,Wform
Especially,?,0,Especially,?,0,RB,?,0,0,Rloc
society,?,0,society,?,0,NN,?,0,0,Rloc
disabled,?,0,disable,?,0,JJ,?,0,0,Rloc
Budget,Budget,1,Budget,Budget,1,NNP,NNP,1,1,Mec
talking,?,0,talk,?,0,VBG,?,0,0,Rloc
without,without,1,without,without,1,IN,IN,1,0,ArtOrDet
of,of,1,of,of,1,IN,IN,1,0,ArtOrDet
Maggie,Maggie,1,Maggie,Maggie,1,NNP,NNP,1,1,Mec
Laura,Laura,1,Laura,Laura,1,NNP,NNP,1,1,Mec
2002,2002,1,2002,2002,1,CD,CD,1,1,Mec
plan,plan,1,plan,plan,1,NN,NN,1,1,Mec
of,?,0,of,?,0,IN,?,0,0,Rloc
housing,housing,1,house,house,1,NN,NN,1,0,SVA
the,?,0,the,?,0,DET,?,0,0,Rloc
aging,aging,1,age,age,1,VBG,VBG,1,0,Srun
a,?,0,a,?,0,DET,?,0,0,Rloc
it,them,0,it,them,0,PRP,PRP,1,1,Pref
wealth,h,0,wealth,h,0,NN,NN,1,0,Srun
up,?,0,up,?,0,IN,?,0,0,Rloc
more,more,1,more,more,1,JJR,JJR,1,0,Srun
which,which,1,which,which,1,WDT,WDT,1,0,Vt
worldwide,?,0,worldwide,?,0,NN,?,0,0,Rloc
always,?,0,always,?,0,RB,?,0,0,Rloc
subsidize,subsidies,0,subsidize,subsidy,0,VB,NNS,0,1,Wform
support,encourage,0,support,encourage,0,NN,VB,1,0,Wform
country,y,0,country,y,0,NN,NN,1,0,Npos
pass,passed,0,pass,pass,1,NN,VBN,0,1,Vt
society,society,1,society,society,1,NN,NN,1,0,Trans
these,?,0,these,?,0,DET,?,0,0,Rloc
turns,turned,0,turn,turn,1,NNS,VBN,1,1,Vt
',',',',1,',',',',1,PPR,PPR,1,1,SVA
overlooking,overlooking,1,overlook,overlook,1,VBG,VBG,1,0,ArtOrDet
the,?,0,the,?,0,DET,?,0,0,Rloc
illness,ses,0,illness,se,0,NN,NNS,1,1,Nn
life,lives,0,life,live,0,NN,NNS,1,0,Nn
does,do,0,do,do,1,VBZ,VB,1,1,SVA
worst,worse,0,bad,bad,1,JJS,JJR,1,1,Mec
researches,?,0,research,?,0,VBZ,?,0,0,Rloc
aspect,ts,0,aspect,t,0,NN,NNS,1,1,Nn
has,have,0,have,have,1,VBZ,VB,1,1,SVA
restructure,ing,0,restructure,ing,0,NN,VBG,1,1,Wform
way,?,0,way,?,0,NN,?,0,0,Rloc
comfortable,?,0,comfortable,?,0,JJ,?,0,0,Rloc
their,their,1,their,their,1,PRPS,PRPS,1,0,Nn
in,?,0,in,?,0,IN,?,0,0,Rloc
instant,instance,0,instant,instance,0,JJ,NN,1,0,Mec
had,have,0,have,have,1,VBD,VB,1,1,Vt
is,are,0,be,be,1,VBZ,VBP,1,1,SVA
is,are,0,be,be,1,VBZ,VBP,1,1,SVA
had,have,0,have,have,1,VBD,VB,1,1,Vt
enforced,?,0,enforce,?,0,VBN,?,0,0,Rloc
'"','"',1,'"','"',1,PPR,PPR,1,0,Pref
old,?,0,old,?,0,JJ,?,0,0,Rloc
old,?,0,old,?,0,JJ,?,0,0,Rloc
around,?,0,around,?,0,IN,?,0,0,Rloc
But,?,0,But,?,0,CC,?,0,0,Rloc
and,and,1,and,and,1,CC,CC,1,1,Vt
a,a,1,a,a,1,DET,DET,1,1,Wform
',',',',1,',',',',1,PPR,PPR,1,0,Trans
shove,shove,1,shove,shove,1,VB,VB,1,0,Pref
who,that,0,who,that,0,WP,IN,1,1,Trans
value,?,0,value,?,0,NN,?,0,0,Rloc
on,on,1,on,on,1,IN,IN,1,0,Pref
the,?,0,the,?,0,DET,?,0,0,Rloc
problem,m,0,problem,m,0,NN,NN,1,0,Srun
by,?,0,by,?,0,IN,?,0,0,Rloc
out,?,0,out,?,0,IN,?,0,0,Rloc
proving,proves,0,prove,prove,1,VBG,VBZ,0,1,Vt
Likewise,?,0,Likewise,?,0,RB,?,0,0,Rloc
time,time,1,time,time,1,NN,NN,1,0,Mec
Though,?,0,Though,?,0,IN,?,0,0,Rloc
under,?,0,under,?,0,IN,?,0,0,Rloc
experienced,?,0,experience,?,0,JJ,?,0,0,Rloc
a,?,0,a,?,0,DET,?,0,0,Rloc
effect,?,0,effect,?,0,NN,?,0,0,Rloc
the,?,0,the,?,0,DET,?,0,0,Rloc
oleder,older,0,oleder,older,0,NN,JJR,1,1,Mec
public,public,1,public,public,1,JJ,JJ,1,0,Nn
number,rs,0,number,r,0,NN,NNS,1,1,Nn
Parent,ts,0,Parent,t,0,NNP,NNS,1,1,Nn
that,?,0,that,?,0,IN,?,0,0,Rloc
working,?,0,work,?,0,VBG,?,0,0,Rloc
and,and,1,and,and,1,CC,CC,1,0,Vt
nutshell,?,0,nutshell,?,0,NN,?,0,0,Rloc
prolonging,?,0,prolong,?,0,VBG,?,0,0,Rloc
The,?,0,The,?,0,DET,?,0,0,Rloc
government,government,1,government,government,1,NN,NN,1,0,SVA
which,which,1,which,which,1,WDT,WDT,1,0,SVA
enjoy,enjoy,1,enjoy,enjoy,1,VB,VB,1,0,Mec
large,large,1,large,large,1,JJ,JJ,1,0,Mec
the,the,1,the,the,1,DET,DET,1,0,Wform
his/her,or,0,his/her,or,0,NN,CC,1,1,Trans
add,?,0,add,?,0,VB,?,0,0,Rloc
evidently,?,0,evidently,?,0,RB,?,0,0,Rloc
',',',',1,',',',',1,PPR,PPR,1,1,Um
the,?,0,the,?,0,DET,?,0,0,Rloc
provided,provided,1,provide,provide,1,VBN,VBN,1,0,V0
',',?,0,',',?,0,PPR,?,0,0,Rloc
',',',',1,',',',',1,PPR,PPR,1,1,Mec
the,the,1,the,the,1,DET,DET,1,0,Mec
capitalism,tic,0,capitalism,tic,0,NN,NN,1,1,Wform
fund,ds,0,fund,ds,0,NN,NNS,1,1,Nn
the,?,0,the,?,0,DET,?,0,0,Rloc
helps,?,0,help,?,0,VBZ,?,0,0,Rloc
the,?,0,the,?,0,DET,?,0,0,Rloc
is,is,1,be,be,1,VBZ,VBZ,1,1,Vt
as,as,1,as,as,1,IN,IN,0,1,Wform
sector,?,0,sector,?,0,NN,?,0,0,Rloc
prevent,?,0,prevent,?,0,VB,?,0,0,Rloc
Helps,?,0,Helps,?,0,VBZ,?,0,0,Rloc
summary,?,0,summary,?,0,NN,?,0,0,Rloc
for,?,0,for,?,0,IN,?,0,0,Rloc
to,to,1,to,to,1,TO,TO,1,0,ArtOrDet
and,and,1,and,and,1,CC,CC,1,0,ArtOrDet
',',',',1,',',',',1,PPR,PPR,1,0,Pref
With,?,0,With,?,0,IN,?,0,0,Rloc
advice,se,0,advice,se,0,NN,FW,1,1,Wform
conducted,?,0,conduct,?,0,VBN,?,0,0,Rloc
system,ms,0,system,ms,0,NN,NNS,1,1,Nn
it,they,0,it,they,0,PRP,PRP,1,1,Pref
human,human,1,human,human,1,JJ,JJ,1,0,Srun
it,?,0,it,?,0,PRP,?,0,0,Rloc
the,?,0,the,?,0,DET,?,0,0,Rloc
obviously,?,0,obviously,?,0,RB,?,0,0,Rloc
costs,?,0,cost,?,0,NNS,?,0,0,Rloc
founded,?,0,found,?,0,VBN,?,0,0,Rloc
government,government,1,government,government,1,NN,NN,0,0,Vt
',',',',1,',',',',1,PPR,PPR,1,0,ArtOrDet
the,?,0,the,?,0,DET,?,0,0,Rloc
economics,y,0,economics,y,0,NNS,NN,1,1,Wform
clubs,clubs,1,club,club,1,NNS,NNS,1,0,Vt
analysis,analyses,0,analysis,analyse,0,NN,NNS,1,1,Wform
prepare,es,0,prepare,es,0,VB,NNS,1,1,Spar
some,?,0,some,?,0,DET,?,0,0,Rloc
is,are,0,be,be,1,VBZ,VBP,1,1,SVA
spent,d,0,spend,d,0,VBN,SYM,1,1,Vt
makers,makers,1,maker,maker,1,NNS,NNS,1,0,Vt
of,of,1,of,of,1,IN,IN,1,0,Pref
budget,budget,1,budget,budget,1,NN,NN,1,0,ArtOrDet
ourselves,itself,0,ourselves,itself,0,PRP,PRP,1,1,Pref
',',',',1,',',',',1,PPR,PPR,1,0,Wform
in,in,1,in,in,1,IN,IN,1,1,Wform
of,of,1,of,of,1,IN,IN,1,0,Pref
to,?,0,to,?,0,TO,?,0,0,ArtOrDet
show,show,1,show,show,1,NN,NN,1,0,Wtone
of,of,1,of,of,1,IN,IN,1,0,Pref
certain,certain,1,certain,certain,1,JJ,JJ,1,1,Wtone
our,the,0,our,the,0,PRPS,DET,1,1,Wtone
hinder,hinder,1,hind,hind,1,VB,VB,1,0,Wtone
equipments,equipment,0,equipment,equipment,1,NNS,NN,1,1,Nn
medications,medication,0,medication,medication,1,NNS,NN,1,1,Nn
treatments,treatment,0,treatment,treatment,1,NNS,NN,1,1,Nn
our,?,0,our,?,0,PRPS,?,0,0,Rloc
public,public,1,public,public,1,JJ,JJ,1,0,Nn
a,one,0,a,one,0,DET,CD,1,1,ArtOrDet
which,which,1,which,which,1,WDT,WDT,1,0,Vm
a,a,1,a,a,1,DET,DET,1,1,Spar
his,their,0,his,their,0,PRPS,PRPS,1,1,Pref
developments,development,0,development,development,1,NNS,NN,1,1,Nn
points,point,0,point,point,1,NNS,NN,1,1,SVA
instance,?,0,instance,?,0,NN,?,0,0,Rloc
results,result,0,result,result,1,NNS,NN,1,1,SVA
eroded,eroded,1,erode,erode,1,VBN,VBN,1,1,Vm
and,and,1,and,and,1,CC,CC,1,0,SVA
',',',',1,',',',',1,PPR,PPR,1,0,Pref
by,by,1,by,by,1,IN,IN,1,0,Nn
in,in,1,in,in,1,IN,IN,1,1,Nn
of,of,1,of,of,1,IN,IN,0,1,Nn
human,humans,0,human,humans,0,JJ,NNS,1,1,Nn
'%','%',1,'%','%',1,POS,POS,1,0,Vt
be,be,1,be,be,1,VB,VB,1,0,Nn
through,?,0,through,?,0,IN,?,0,0,ArtOrDet
spending,spending,1,spend,spend,1,NN,NN,1,1,Vt
through,?,0,through,?,0,IN,?,0,0,Rloc
healthcare,healthcare,1,healthcare,healthcare,1,NN,NN,1,0,Nn
Albeit,Although,0,Albeit,Although,0,IN,IN,0,1,Trans
impact,impacts,0,impact,impact,1,NN,NNS,1,0,Nn
need,needs,0,need,need,1,NN,NNS,1,1,Nn
Researches,Research,0,Researches,Research,0,VBZ,NNP,1,1,Nn
those,the,0,those,the,0,DET,DET,1,1,Pref
the,?,0,the,?,0,DET,?,0,0,ArtOrDet
housing,housing,1,house,house,1,NN,NN,1,0,Nn
of,of,1,of,of,1,IN,IN,1,0,Nn
is,?,0,be,?,0,VBZ,?,0,0,Rloc
researches,research,0,research,research,1,VBZ,NN,1,1,Nn
saving,savings,0,save,save,1,NN,NNS,1,0,Wform
use,used,0,use,use,1,NN,VBN,0,1,Vform
necessity,necessities,0,necessity,necessity,1,NN,NNS,1,1,Wform
subsidy,subsidies,0,subsidy,subsidy,1,NN,NNS,1,0,Nn
the,a,0,the,a,0,DET,DET,1,1,ArtOrDet
rebate,rebates,0,rebate,rebate,1,NN,NNS,1,1,Nn
likely,?,0,likely,?,0,JJ,?,0,0,Rloc
the,?,0,the,?,0,DET,?,0,0,ArtOrDet
parent,parents,0,parent,parent,1,NN,NNS,1,1,Nn
aging,aging,1,age,age,1,VBG,VBG,1,1,Mec
the,these,0,the,these,0,DET,DET,1,1,Pref
can,may,0,can,may,0,MD,MD,1,1,Vm
the,these,0,the,these,0,DET,DET,1,1,Pref
aged,aged,1,age,age,1,VBN,VBN,1,0,Nn
the,?,0,the,?,0,DET,?,0,0,ArtOrDet
',',',',1,',',',',1,PPR,PPR,1,0,ArtOrDet
has,have,0,have,have,1,VBZ,VB,1,1,SVA
important,important,1,important,important,1,JJ,JJ,1,1,Pref
mandatory,mandatory,1,mandatory,mandatory,1,JJ,JJ,1,1,SVA
aged,aged,1,age,age,1,VBN,VBN,1,0,Vm
certain,certain,1,certain,certain,1,JJ,JJ,1,0,Nn
support,support,1,support,support,1,NN,NN,1,1,Mec
family,family,1,family,family,1,NN,NN,1,1,Mec
sizes,sizes,1,size,size,1,NNS,NNS,1,0,SVA
as,as,1,as,as,1,IN,IN,1,1,Npos
on,?,0,on,?,0,IN,?,0,0,Rloc
',',?,0,',',?,0,PPR,?,0,0,ArtOrDet
the,the,1,the,the,1,DET,DET,1,0,Wform
year,?,0,year,?,0,NN,?,0,0,Rloc
build,building,0,build,build,1,VB,NN,1,1,Vform
tourist,tourists,0,tourist,tourist,1,NN,NNS,1,1,Nn
barrier,barriers,0,barrier,barrier,1,NN,NNS,1,1,Nn
economy,economic,0,economy,economic,0,NN,JJ,1,1,Wform
citizens,?,0,citizen,?,0,NNS,?,0,0,Rloc
the,?,0,the,?,0,DET,?,0,0,ArtOrDet
development,development,1,development,development,1,NN,NN,1,0,SVA
the,the,1,the,the,1,DET,DET,1,1,Mec
',',',',1,',',',',1,PPR,PPR,1,0,Wform
elderly,elderly,1,elderly,elderly,1,JJ,JJ,0,0,Trans
generation,generations,0,generation,generation,1,NN,NNS,1,1,Nn
invite,invite,1,invite,invite,1,VB,VB,1,0,Nn
their,their,1,their,their,1,PRPS,PRPS,1,0,Nn
parents,parents,1,parent,parent,1,NNS,NNS,1,1,Mec
improve,improve,1,improve,improve,1,VB,VB,1,0,Pref
prior,prior,1,prior,prior,1,RB,RB,1,1,Um
be,?,0,be,?,0,VB,?,0,0,Rloc
little,few,0,little,few,0,JJ,JJ,1,1,Nn
decrease,decreases,0,decrease,decrease,1,NN,NNS,1,0,SVA
government,governments,0,government,government,1,NN,NNS,1,1,Nn
the,the,1,the,the,1,DET,DET,1,0,Nn
spends,spent,0,spend,spend,1,VBZ,VBN,1,1,Vm
toward,towards,0,toward,towards,0,IN,IN,1,1,Wform
strike,strikes,0,strike,strike,1,NN,NNS,1,1,Nn
the,one,0,the,one,0,DET,CD,1,1,ArtOrDet
pivotal,pivotal,1,pivotal,pivotal,1,JJ,JJ,1,1,Pref
increase,increase,1,increase,increase,1,NN,NN,1,0,Pform
target,targets,0,target,target,1,NN,NNS,1,1,SVA
government,government,1,government,government,1,NN,NN,1,0,Nn
is,is,1,be,be,1,VBZ,VBZ,1,0,Mec
',',',',1,',',',',1,PPR,PPR,1,0,SVA
of,?,0,of,?,0,IN,?,0,0,Rloc
Statistic,Statistics,0,Statistic,Statistics,0,NN,NNP,1,0,Nn
wills,will,0,will,will,1,NNS,MD,1,1,Vm
currently,currently,1,currently,currently,1,RB,RB,1,0,Mec
extended,extended,1,extend,extend,1,JJ,JJ,1,0,Nn
wanted,want,0,want,want,1,VBD,VB,1,1,Vt
the,?,0,the,?,0,DET,?,0,0,ArtOrDet
old,old,1,old,old,1,JJ,JJ,1,0,Wtone
the,their,0,the,their,0,DET,PRPS,1,1,Pref
policy,?,0,policy,?,0,NN,?,0,0,Rloc
permit,permits,0,permit,permit,1,VB,NNS,0,1,SVA
our,?,0,our,?,0,PRPS,?,0,0,Wtone
Second,Secondly,0,Second,Secondly,0,NNP,RB,1,1,Trans
objection,objections,0,objection,objection,1,NN,NNS,1,0,Nn
must,?,0,must,?,0,MD,?,0,0,Mec
our,?,0,our,?,0,PRPS,?,0,0,Wtone
the,this,0,the,this,0,DET,DET,1,1,Pref
such,such,1,such,such,1,JJ,JJ,1,0,Nn
'\'s','\'s',1,\s,\s,1,PPR,PPR,1,0,Nn
demand,demand,1,demand,demand,1,NN,NN,1,0,Nn
developing,developing,1,develop,develop,1,VBG,VBG,1,1,Mec
even,?,0,even,?,0,RB,?,0,0,Rloc
with,with,1,with,with,1,IN,IN,1,0,Nn
appropriate,appropriate,1,appropriate,appropriate,1,JJ,JJ,1,0,Nn
the,?,0,the,?,0,DET,?,0,0,ArtOrDet
Japan,Japan,1,Japan,Japan,1,NNP,NNP,1,0,Pref
thus,thus,1,thus,thus,1,RB,RB,1,0,Spar
again,?,0,again,?,0,RB,?,0,0,Rloc
much,?,0,much,?,0,RB,?,0,0,Rloc
any,?,0,any,?,0,DET,?,0,0,Rloc
practical,practical,1,practical,practical,1,JJ,JJ,1,0,Nn
way,?,0,way,?,0,NN,?,0,0,Rloc
growth,?,0,growth,?,0,NN,?,0,0,Mec
aging,aging,1,age,age,1,VBG,VBG,1,1,Wtone
the,the,1,the,the,1,DET,DET,1,1,Npos
considerable,social,0,considerable,social,0,JJ,JJ,1,0,Wform
the,?,0,the,?,0,DET,?,0,0,ArtOrDet
',',',',1,',',',',1,PPR,PPR,1,1,Wform
economics,economic,0,economics,economic,0,NNS,JJ,1,1,Wform
conducted,?,0,conduct,?,0,VBN,?,0,0,Rloc
unemployment,unemployment,1,unemployment,unemployment,1,NN,NN,1,0,Nn
rate,rates,0,rate,rate,1,NN,NNS,1,0,SVA
so,?,0,so,?,0,RB,?,0,0,Rloc
recently,?,0,recently,?,0,RB,?,0,0,Rloc
Angel,Angel,1,Angel,Angel,1,NNP,NNP,1,1,Mec
elderly,elderly,1,elderly,elderly,1,JJ,JJ,1,0,SVA
volunteers,?,0,volunteer,?,0,NNS,?,0,0,Mec
and,?,0,and,?,0,CC,?,0,0,Trans
',',',',1,',',',',1,PPR,PPR,1,0,Wtone
this,?,0,this,?,0,DET,?,0,0,Pref
form,from,0,form,from,0,NN,IN,1,1,Mec
brought,brings,0,bring,bring,1,VBN,VBZ,1,1,Vt
',',',',1,',',',',1,PPR,PPR,1,0,Wtone
where,?,0,where,?,0,WRB,?,0,0,Rloc
',',',',1,',',',',1,PPR,PPR,1,0,Wtone
of,?,0,of,?,0,IN,?,0,0,Rloc
',',',',1,',',',',1,PPR,PPR,1,0,Wtone
nowadays,nowadays,1,nowadays,nowadays,1,RB,RB,1,1,Npos
',',',',1,',',',',1,PPR,PPR,1,0,Wtone
of,?,0,of,?,0,IN,?,0,0,Rloc
approach,?,0,approach,?,0,NN,?,0,0,Rloc
policy,?,0,policy,?,0,NN,?,0,0,Rloc
5,5,1,5,5,1,CD,CD,1,1,Wform
'\'limited\'','\'limited\'',1,\limited\,\limited\,1,NN,NN,1,1,Um
needs,need,0,need,need,1,NNS,NN,1,1,SVA
for,?,0,for,?,0,IN,?,0,0,Rloc
aged,aged,1,age,age,1,VBN,VBN,1,0,Vform
on,?,0,on,?,0,IN,?,0,0,Rloc
one,ones,0,one,one,1,CD,NNS,1,1,Pform
experiences,experience,0,experience,experience,1,NNS,NN,1,0,Nn
individual,individuals,0,individual,individual,1,JJ,NNS,1,1,Nn
from,from,1,from,from,1,IN,IN,1,1,Npos
a,the,0,a,the,0,DET,DET,1,1,ArtOrDet
is,?,0,be,?,0,VBZ,?,0,0,Mec
',',',',1,',',',',1,PPR,PPR,1,0,Pform
with,with,1,with,with,1,IN,IN,1,0,Wform
money,money,1,money,money,1,NN,NN,1,0,Wform
before,?,0,before,?,0,IN,?,0,0,Rloc
us,?,0,us,?,0,PRP,?,0,0,Rloc
year,?,0,year,?,0,NN,?,0,0,Rloc
First,Firstly,0,First,Firstly,0,NNP,NNP,1,1,Trans
Second,Secondly,0,Second,Secondly,0,NNP,RB,1,1,Trans
aged,aged,1,age,age,1,VBN,VBN,1,1,Pref
as,?,0,as,?,0,IN,?,0,0,Rloc
from,from,1,from,from,1,IN,IN,1,0,Nn
our,?,0,our,?,0,PRPS,?,0,0,Rloc
has,have,0,have,have,1,VBZ,VB,1,1,SVA
retirement,?,0,retirement,?,0,NN,?,0,0,Mec
future,?,0,future,?,0,JJ,?,0,0,Mec
subsidiary,subsidies,0,subsidiary,subsidy,0,NN,NNS,1,1,Wform
tern,term,0,tern,term,0,NN,NN,1,1,Mec
produces,produce,0,produce,produce,1,VBZ,VB,1,1,SVA
in,in,1,in,in,1,IN,IN,1,0,Nn
that,?,0,that,?,0,IN,?,0,0,Rloc
spaceship,spaceships,0,spaceship,spaceship,1,NN,NNS,1,1,Nn
built,build,0,build,build,1,VBN,VB,1,1,Vt
kilometer,kilometers,0,kilometer,kilometer,1,NN,NNS,1,0,Nn
radio,radio,1,radio,radio,1,NN,NN,1,1,Nn
military,military,1,military,military,1,JJ,JJ,1,0,Nn
device,devices,0,device,devices,0,NN,NNS,1,0,SVA
artificial,artificial,1,artificial,artificial,1,JJ,JJ,1,0,Nn
precision,precision,1,precision,precision,1,NN,NN,1,0,Mec
guild,guided,0,guild,guide,0,NN,VBN,1,0,Nn
nuclear,nuclear,1,nuclear,nuclear,1,JJ,JJ,1,0,Nn
General,Generally,0,General,Generally,0,NNP,RB,1,1,Wform
circuit,circumstances,0,circuit,circumstances,0,NN,NNS,1,0,Mec
kind,kinds,0,kind,kind,1,NN,NNS,1,1,Nn
',',',',1,',',',',1,PPR,PPR,1,1,Nn
',',',',1,',',',',1,PPR,PPR,1,0,Nn
the,?,0,the,?,0,DET,?,0,0,ArtOrDet
was,is,0,be,be,1,VBD,VBZ,1,1,Vt
it,them,0,it,them,0,PRP,PRP,1,1,Pref
',',',',1,',',',',1,PPR,PPR,1,1,Nn
support,support,1,support,support,1,NN,NN,1,1,Mec
become,becomes,0,become,become,1,VBN,VBZ,1,1,Vform
talent,talents,0,talent,talent,1,NN,NNS,1,1,Nn
process,process,1,process,process,1,NN,NN,1,0,Wform
where,as,0,where,as,0,WRB,IN,1,1,Trans
move,moves,0,move,move,1,NN,NNS,1,1,SVA
made,made,1,make,make,1,VBN,VBN,1,0,Mec
stage,stages,0,stage,stage,1,NN,NNS,1,0,Nn
(,(,1,(,(,1,LRB,LRB,1,1,SVA
needs,needs,1,need,need,1,NNS,NNS,1,0,Vform
views,views,1,view,view,1,NNS,NNS,1,0,Mec
problems,problems,1,problem,problem,1,NNS,NNS,1,0,Vform
Earth,Earth,1,Earth,Earth,1,NNP,NNP,1,0,Npos
of,of,1,of,of,1,IN,IN,1,0,Wform
Product,Products,0,Product,Products,0,NNP,NNP,1,1,Nn
has,have,0,have,have,1,VBZ,VB,1,1,SVA
to,to,1,to,to,1,TO,TO,1,0,Pref
source,sources,0,source,source,1,NN,NNS,1,1,Nn
and,and,1,and,and,1,CC,CC,1,1,Mec
produces,?,0,produce,?,0,VBZ,?,0,0,SVA
to,to,1,to,to,1,TO,TO,1,0,Mec
are,is,0,be,be,1,VBP,VBZ,1,1,SVA
it,it,1,it,it,1,PRP,PRP,1,0,Vt
its,its,1,it,it,1,PRPS,PRPS,1,0,Wcip
planes,planes,1,plane,plane,1,NNS,NNS,1,0,Wcip
the,the,1,the,the,1,DET,DET,1,0,Wcip
expects,experts,0,expect,expert,0,VBZ,NNS,1,1,Mec
years,years,1,years,years,1,NNS,NNS,1,0,Npos
five,five,1,five,five,1,CD,CD,1,0,Nn
labours,labour,0,labour,labour,1,NNS,NN,1,0,Nn
dim,dim,1,dim,dim,1,NN,NN,1,1,Wcip
',',',',1,',',',',1,PPR,PPR,1,0,Spar
',',',',1,',',',',1,PPR,PPR,1,1,Wcip
huge,huge,1,huge,huge,1,JJ,JJ,1,0,Wform
and,and,1,and,and,1,CC,CC,1,0,Wcip
of,?,0,of,?,0,IN,?,0,0,Rloc
will,?,0,will,?,0,MD,?,0,0,Vt
and,and,1,and,and,1,CC,CC,1,1,Mec
Wi-Max,Wi-Max,1,Wi-Max,Wi-Max,1,JJ,JJ,1,1,Vform
economics,economic,0,economics,economic,0,NNS,JJ,1,1,Wform
of,of,1,of,of,1,IN,IN,1,1,Wcip
;,;,1,;,;,1,PPS,PPS,1,1,Wcip
versus,and,0,versus,and,0,IN,CC,1,1,Wcip
a,a,1,a,a,1,DET,DET,1,0,Nn
to,to,1,to,to,1,TO,TO,1,0,Wcip
any,any,1,any,any,1,DET,DET,0,0,Wcip
emphasis,emphases,0,emphasis,emphasis,1,NN,NNS,1,1,Nn
risk,risks,0,risk,risk,1,NN,NNS,1,1,Nn
are,is,0,be,be,1,VBP,VBZ,1,1,SVA
put,reduced,0,put,reduce,0,NN,JJ,1,1,Wcip
share,share,1,share,share,1,NN,NN,1,1,Mec
history,history,1,history,history,1,NN,NN,1,1,Vt
other,other,1,other,other,1,JJ,JJ,1,1,Srun
multiple,multiple,1,multiple,multiple,1,JJ,JJ,1,1,Mec
probably,probable,0,probably,probable,0,RB,JJ,1,1,Wform
living,living,1,live,live,1,NN,NN,1,0,Nn
product,products,0,product,product,1,NN,NNS,1,1,Nn
products,products,1,product,product,1,NNS,NNS,1,0,Spar
and,and,1,and,and,1,CC,CC,1,1,Nn
',',',',1,',',',',1,PPR,PPR,1,1,SVA
which,which,1,which,which,1,WDT,WDT,1,0,Wcip
analysis,analyze,0,analysis,analyze,0,NN,VB,1,1,Wform
attributes,attributes,1,attribute,attribute,1,NNS,NNS,1,0,Wcip
see,see,1,see,see,1,VB,VB,1,0,Mec
the,the,1,the,the,1,DET,DET,1,0,Wcip
most,highest,0,most,high,0,JJS,JJS,1,0,Wcip
realised,developed,0,realise,develop,0,NN,VBN,1,1,Wcip
type,types,0,type,type,1,NN,NNS,1,1,Nn
requires,require,0,require,require,1,VBZ,VB,1,1,SVA
develope,develop,0,develope,develop,0,NN,VB,1,1,Mec
involves,involve,0,involve,involve,1,VBZ,VB,1,1,SVA
Teflon,Teflon,1,Teflon,Teflon,1,NNP,NNP,1,0,Mec
resistant,resistant,1,resistant,resistant,1,JJ,JJ,1,0,Mec
a,?,0,a,?,0,DET,?,0,0,ArtOrDet
would,would,1,would,would,1,MD,MD,1,0,Mec
have,use,0,have,use,0,VB,NN,1,1,Wcip
